s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
1.4147383221640706;-1.9349030483886462;2.238368926317785;-1.7579457589893017;0.5040702539105173;0.14390973981119043;0.48001202201007837
1.4761611391221043;-1.937320758238821;2.176993710455513;-1.7342002057521282;0.3865917327334131;0.7227722772277227;1.9258351870221941
1.5434477922708651;-1.9478062091620518;2.110529065636646;-1.702903655883381;0.4651227012221161;1.0200322357817178;0.992433864098861
1.701772903867298;-1.9925404492591525;1.9586551418545897;-1.7254587442053178;-0.1424605869183227;1.1264103154501497;0.35083021245318424
1.7789275266769633;-1.9943865671049683;1.8815226087067596;-1.6838917475227217;0.5387492695692209;1.154501496661294;0.09467812792286104
2.1690857748373102;-2.0642267585217637;1.4976661169413914;-1.6894405573236522;-0.014221946677005728;1.17361271010822;0.06368370921685873
2.543636719027783;-2.097801079650482;1.1246229897366131;-1.4509558351872047;0.6367217219326226;1.1634814644255123;-0.03366186321216721
2.8216249895279693;-1.9576103320897487;0.8845729265538522;-1.2997065543740498;0.5440851174799968;1.1770665438636887;0.04525871519143721
3.2083318466930937;-1.6475884068235667;0.6534266541790248;-0.7153957614047561;1.51099154861842;1.178448077365876;0.004549682750487462
3.6548196581420465;-1.2582895296707233;0.4347996887332887;-0.6961190765928574;0.04317404488454354;1.1830531890398341;0.01552364911322114
3.795631361067821;-1.2171867708585626;0.3001204442340488;-0.6591468462438879;0.2625650395582424;1.1775270550310846;-0.018383442873417994
4.268769928491265;-0.7532718852147304;0.20715226224914046;-0.2606930871416098;0.8421502420995296;1.1807506332028552;0.01074301684327439
4.314280674733205;-0.7256548171230596;0.17097871426835354;-0.24826329550807635;0.2731177284471518;1.1825926778724385;0.006146353422744541
4.945261677072081;-0.12613362787120294;0.36773076368744345;0.29901390042668735;0.8673433810307366;1.1782178217821782;-0.014588432592206529
5.166988186944692;0.03683765712069783;0.5180737231114796;0.7000959481118864;1.8089043475930549;1.183743955790928;0.018428592650626165
5.48002897271391;0.2673572453980809;0.7298643106630408;0.7677234754315381;0.21603423705148897;1.1936449458899379;0.033064637066585606
5.947033429690757;0.4353395041146526;1.1656109384098525;1.2002648422734488;0.9262039374141456;1.1966382684780106;0.009975190868395425
5.984570435112355;0.46460046082305534;1.1891231307476593;1.2074540309939632;0.1915227024577201;1.1989408243149897;0.0076641323485999915
6.698970987134634;0.677641698030315;1.8710187092484567;1.2194179679557866;0.01674681931299838;1.1994013354823854;0.0015372401737638903
7.01596412049678;0.7371038381496342;2.1823848931721157;1.2278232230235995;0.026515574576217563;1.190881878885563;-0.028391243662102175
7.478287354527491;0.9407480204171047;2.597441298680125;1.2921320866895085;0.13909935502319387;1.1846649781257195;-0.020780808696121554
7.620624331498204;0.9077345726162738;2.735896805170344;1.2880231675803222;-0.028867545149787455;1.188579323048584;0.013026843696744644
8.199632383329268;1.1058958532963736;3.2799394789785916;1.3054727548897007;0.03013703739385947;1.193184434722542;0.015262254941329306
8.340919585872971;1.1436704143954004;3.41608335925384;1.1803669629741484;-0.8854715052968423;1.1904213677181672;-0.009261771062071388
8.700959619576649;1.1873355922963738;3.773465756845302;1.3225663132166838;0.39495427433375135;1.1927239235551461;0.007687981389275734
9.116959412754683;1.2708824250596007;4.180989688240013;1.4737125101785344;0.3633323848725204;1.1895003453833755;-0.010705623199786497
9.236211773309414;1.2292243686844806;4.292729259730701;1.5275764269698409;0.4516800886854214;1.1895003453833755;0.0
9.713427900699127;1.0915603954782356;4.749657988004494;1.9185857729841358;0.8193548448436682;1.178448077365876;-0.036754583923254994
9.937968681808071;0.9192226216902039;4.893596357131006;2.2913721584253683;1.660216837227272;1.1828229334561362;0.0156673512103928
10.38400662088465;0.6089889715009171;5.214072448884999;2.5214557181465533;0.5158385409938914;1.1809808887865532;-0.005759042521283697
10.696922144928623;0.3014998236663001;5.272094420168779;2.900811801406834;1.212327462561333;1.1821321667050426;0.003934927775567449
11.176515084690722;-0.16834124400640615;5.175871974773618;-2.8777322203817035;1.0522283452324674;1.192954179138844;0.03507392130812271
11.294547342345307;-0.2368239749385117;5.0797380608247975;-2.8500333985649484;0.2346716259364801;1.19341469030624;0.0015282626850197088
11.842590169052498;-0.6822880147760576;4.760500329475853;-2.427979416835227;0.7701113145947946;1.1862767672116048;-0.02396212895607099
11.844561047833041;-0.6803176735176416;4.760454302386212;-2.427614181095128;0.18531618672062727;1.1848952337094174;-0.004566444509347594
12.495002394599913;-1.2002123829380267;4.369579083549565;-2.6869088854859466;-0.39864425236754447;1.2010131245682707;0.05384690399622436
12.886149809911466;-1.3809280912916766;4.022681212038155;-2.0653908390170153;1.588961149018169;1.20769053649551;0.02223673065999149
13.10253304317453;-1.4926408351876552;3.8373653560284526;-2.0226397293254847;0.19757126763863767;1.212525903753166;0.016319308563960036
13.58531424990209;-1.6153942707635582;3.370450708985085;-1.7760666000155463;0.5107347300887842;1.2118351370020723;-0.002303108967708645
13.751350556294158;-1.625643057169702;3.2047310136633707;-1.755793229007775;0.12210203568308207;1.1148975362652545;-0.32313514573049956
14.139034233761734;-1.701330981339581;2.8245074321884207;-1.6745641073241613;0.2095242240122614;0.5998157955330417;-1.7171686754634348
